opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo
ped,100,18,0,14199,10445,,256,477.93799999999976,,,,,,,176,64,127,,,,,,,V,,,
nof,100,19,1,14197,10446,,256,478.2059999999998,,,,,,,144,83,0,,,,,,,,,,
non,100,21,1,14200,10446,6891,320,478.2059999999998,0.17578125,16.0,0,A1,p-,10,144,33,10,,,,,,o,,,,
nof,100,21,1,14200,10447,,320,478.38199999999995,,,,,,,144,33,0,,,,,,,,,,
non,100,22,1,14201,10447,6892,362,478.38199999999995,0.0920758928571429,32.0,0,G2,p,11,144,43,11,,,,,,o,,,,
nof,100,22,1,14201,10448,,362,478.4739999999998,,,,,,,144,43,0,,,,,,,,,,
non,100,23,1,14202,10448,6893,384,478.4739999999998,0.267857142857143,16.0,1,Eb5,p+,12,144,75,12,,,,,,o,,,,
ped,100,24,0,14203,10449,,448,478.7259999999998,,,,,,,176,64,0,,,,,,,^,,,
nof,100,23,1,14202,10450,,384,478.74199999999985,,,,,,,144,75,0,,,,,,,,,,
non,100,25,1,14204,10450,6894,448,478.74199999999985,0.267857142857143,16.0,1,B5,mp-,13,144,83,13,,,,,,o,,,,
non,100,26,3,14205,10450,6894,448,478.74199999999985,0.267857142857143,16.0,0,F#1,ff,22,144,30,22,,,,,,o,,,,
non,100,27,3,14206,10450,6894,448,478.74199999999985,0.267857142857143,16.0,0,B1,ff,22,144,35,22,,,,,,o,,,,
non,100,28,3,14207,10450,6894,448,478.74199999999985,0.267857142857143,16.0,0,D2,ff,22,144,38,22,,,,,,o,,,,
nof,100,25,1,14204,10451,,448,479.0099999999999,,,,,,,144,83,0,,,,,,,,,,
nof,100,26,3,14205,10451,,448,479.0099999999999,,,,,,,144,30,0,,,,,,,,,,
nof,100,27,3,14206,10451,,448,479.0099999999999,,,,,,,144,35,0,,,,,,,,,,
nof,100,28,3,14207,10451,,448,479.0099999999999,,,,,,,144,38,0,,,,,,,,,,
non,100,30,1,14208,10451,6895,512,479.0099999999999,0.087890625,32.0,0,A1,mp+,15,144,33,15,,,,,,o,,,,
rst,100,31,3,14209,10451,,512,479.0099999999999,,,,<R>,,,176,102,0,,,,,,,,,,
ped,100,29,0,14210,10452,,512,479.02599999999995,,,,,,,176,64,127,,,,,,,V,,,
nof,100,30,1,14208,10453,,512,479.09799999999984,,,,,,,144,33,0,,,,,,,,,,
non,100,32,1,14211,10453,6896,533,479.09799999999984,0.087890625,32.0,0,G2,mf-,16,144,43,16,,,,,,o,,,,
nof,100,32,1,14211,10454,,533,479.1859999999998,,,,,,,144,43,0,,,,,,,,,,
non,100,33,1,14212,10454,6897,554,479.1859999999998,0.0920758928571429,32.0,0,Eb5,mf-,16,144,75,16,,,,,,o,,,,
nof,100,33,1,14212,10455,,554,479.2779999999999,,,,,,,144,75,0,,,,,,,,,,
non,100,34,1,14213,10455,6898,576,479.2779999999999,0.087890625,32.0,0,E6,mf,17,144,88,17,,,,,,o,,,,
non,100,35,3,14214,10455,6898,576,479.2779999999999,0.087890625,32.0,0,A1,mp,14,144,33,14,,,,,,o,,,,
non,100,36,3,14215,10455,6898,576,479.2779999999999,0.133928571428571,32.0,0,G2,mp,14,144,43,14,,,,,,o,,,,
nof,100,34,1,14213,10456,,576,479.3649999999999,,,,,,,144,88,0,,,,,,,,,,
nof,100,35,3,14214,10456,,576,479.3649999999999,,,,,,,144,33,0,,,,,,,,,,
non,100,37,1,14216,10456,6899,597,479.3649999999999,0.133928571428571,32.0,1,Eb5,mf,17,144,75,17,,,,,,o,,,,
rst,100,38,3,14217,10456,,597,479.3649999999999,,,,<R>,,,176,102,0,,,,,,,,,,
nof,100,36,3,14215,10457,,576,479.4119999999999,,,,,,,144,43,0,,,,,,,,,,
nof,100,37,1,14216,10458,,597,479.4989999999999,,,,,,,144,75,0,,,,,,,,,,
non,100,39,1,14218,10458,6900,629,479.4989999999999,0.133928571428571,32.0,1,B5,mf+,18,144,83,18,,,,,,o,,,,
nof,100,39,1,14218,10459,,629,479.6329999999999,,,,,,,144,83,0,,,,,,,,,,
non,100,40,1,14219,10459,6901,661,479.6329999999999,0.133928571428571,32.0,1,A1,f-,19,144,33,19,,,,,,o,,,,
nof,100,40,1,14219,10460,,661,479.76699999999994,,,,,,,144,33,0,,,,,,,,,,
non,100,41,1,14220,10460,6902,693,479.76699999999994,0.133928571428571,32.0,1,E6,f,20,144,88,20,,,,,,o,,d,,
nof,100,41,1,14220,10461,,693,479.90099999999995,,,,,,,144,88,0,,,,,,,,,,
non,100,42,1,14221,10461,6903,725,479.90099999999995,0.179966517857143,16.0,0,G2,f,20,144,43,20,,,,,,o,,d,,
non,100,43,3,14222,10461,6903,725,479.90099999999995,0.179966517857143,16.0,0,C2,ff,22,144,36,22,,,,,,o,,d,,
non,100,44,3,14223,10461,6903,725,479.90099999999995,0.267857142857143,16.0,0,F#2,ff,22,144,42,22,,,,,,o,,d,,
non,100,45,3,14224,10461,6903,725,479.90099999999995,0.267857142857143,16.0,0,B3,ff,22,144,59,22,,,,,,o,,d,,
non,100,46,3,14225,10461,6903,725,479.90099999999995,0.267857142857143,16.0,0,F4,ff,22,144,65,22,,,,,,o,,d,,
non,100,47,3,14226,10461,6903,725,479.90099999999995,0.267857142857143,16.0,0,Bb4,ff,22,144,70,22,,,,,,o,,d,,
ped,100,48,0,14227,10462,,746,479.9889999999999,,,,,,,176,64,0,,,,,,,^,,,
nof,100,42,1,14221,10463,,725,480.0809999999998,,,,,,,144,43,0,,,,,,,,,,
nof,100,43,3,14222,10463,,725,480.0809999999998,,,,,,,144,36,0,,,,,,,,,,
rst,100,49,1,14228,10463,,768,480.0809999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,100,50,3,14229,10463,6904,768,480.0809999999998,1.60714285714286,4.0,1,F#1,mf,17,144,30,17,,,,,,o,,d,,
non,100,51,3,14230,10463,6904,768,480.0809999999998,1.07142857142857,4.0,1,B1,mf,17,144,35,17,,,,,,o,,d,,
non,100,52,3,14231,10463,6904,768,480.0809999999998,1.07142857142857,4.0,1,D2,mf,17,144,38,17,,,,,,o,,d,,
non,100,53,3,14232,10463,6904,768,480.0809999999998,1.07142857142857,4.0,1,Bb3,mf,17,144,58,17,,,,,,o,,d,,
nof,100,44,3,14223,10464,,725,480.169,,,,,,,144,42,0,,,,,,,,,,
nof,100,45,3,14224,10464,,725,480.169,,,,,,,144,59,0,,,,,,,,,,
nof,100,46,3,14225,10464,,725,480.169,,,,,,,144,65,0,,,,,,,,,,
nof,100,47,3,14226,10464,,725,480.169,,,,,,,144,70,0,,,,,,,,,,
nof,100,53,3,14232,10465,,768,480.7929999999998,,,,,,,144,58,0,,,,,,,,,,
non,100,54,1,14233,10465,6905,938,480.7929999999998,0.359933035714286,8.0,0,C2,ff,22,144,36,22,,,,,,o,,d,,
non,100,55,1,14234,10465,6905,938,480.7929999999998,0.535714285714286,8.0,0,F#2,ff,22,144,42,22,,,,,,o,,d,,
non,100,56,1,14235,10465,6905,938,480.7929999999998,0.535714285714286,8.0,0,Bb3,ff,22,144,58,22,,,,,,o,,d,,
non,100,57,1,14236,10465,6905,938,480.7929999999998,0.535714285714286,8.0,0,F4,ff,22,144,65,22,,,,,,o,,d,,
non,100,58,1,14237,10465,6905,938,480.7929999999998,0.535714285714286,8.0,0,Bb4,ff,22,144,70,22,,,,,,o,,d,,
nof,100,54,1,14233,10466,,938,481.1529999999999,,,,,,,144,36,0,,,,,,,,,,
rst,100,59,1,14238,10466,,1024,481.1529999999999,,,,<R>,,,176,102,0,,,,,,,,,,
nof,100,51,3,14230,10467,,768,481.1529999999999,,,,,,,144,35,0,,,,,,,,,,
nof,100,52,3,14231,10467,,768,481.1529999999999,,,,,,,144,38,0,,,,,,,,,,
nof,100,55,1,14234,10468,,938,481.32799999999986,,,,,,,144,42,0,,,,,,,,,,
nof,100,56,1,14235,10468,,938,481.32799999999986,,,,,,,144,58,0,,,,,,,,,,
nof,100,57,1,14236,10468,,938,481.32799999999986,,,,,,,144,65,0,,,,,,,,,,
nof,100,58,1,14237,10468,,938,481.32799999999986,,,,,,,144,70,0,,,,,,,,,,
nof,100,50,3,14229,10469,,768,481.68799999999976,,,,,,,144,30,0,,,,,,,,,,
non,100,60,3,14239,10469,6906,1152,481.68799999999976,0.535714285714286,8.0,0,F#1,p,11,144,30,11,,,,,t,o,,D,,
non,100,61,3,14240,10469,6906,1152,481.68799999999976,0.535714285714286,8.0,0,B1,p,11,144,35,11,,,,,t,o,,D,,
non,100,62,3,14241,10469,6906,1152,481.68799999999976,0.535714285714286,8.0,0,D2,p,11,144,38,11,,,,,t,o,,D,,
non,100,63,3,14242,10469,6906,1152,481.68799999999976,0.535714285714286,8.0,0,Bb3,p,11,144,58,11,,,,,t,o,,D 6063,,
bar,101,0,0,14243,10470,,0,482.2239999999998,,,,,,,,,,411,,,,,,,,,
rst,101,1,1,14244,10470,,0,482.2239999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,101,2,3,14245,10470,,0,482.2239999999998,0.535714285714286,8.0,0,F#1,,,,,,,,,,T,,,,,
non,101,3,3,14246,10470,,0,482.2239999999998,0.535714285714286,8.0,0,B1,,,,,,,,,,T,,,,,
non,101,4,3,14247,10470,,0,482.2239999999998,0.535714285714286,8.0,0,D2,,,,,,,,,,T,,,,,
non,101,5,3,14248,10470,,0,482.2239999999998,0.535714285714286,8.0,0,Bb3,,,,,,,,,,T,,,,,
non,101,6,3,14249,10471,6907,128,482.7599999999999,0.535714285714286,8.0,0,F#1,p-,10,144,30,10,,,,,,o,,,,
non,101,7,3,14250,10471,6907,128,482.7599999999999,0.535714285714286,8.0,0,B1,p-,10,144,35,10,,,,,,o,,,,
non,101,8,3,14251,10471,6907,128,482.7599999999999,0.535714285714286,8.0,0,D2,p-,10,144,38,10,,,,,,o,,,,
non,101,9,3,14252,10471,6907,128,482.7599999999999,0.535714285714286,8.0,0,Bb3,p-,10,144,58,10,,,,,,o,,,,
nof,100,60,3,14239,10472,,1152,482.7599999999999,,,,,,,144,30,0,,,,,,,,,,
nof,100,61,3,14240,10472,,1152,482.7599999999999,,,,,,,144,35,0,,,,,,,,,,
nof,100,62,3,14241,10472,,1152,482.7599999999999,,,,,,,144,38,0,,,,,,,,,,
nof,100,63,3,14242,10472,,1152,482.7599999999999,,,,,,,144,58,0,,,,,,,,,,
sec,101,10,0,14253,10473,,128,483.05999999999983,,,,,,,,,,,6063,,,,,,,,
nof,101,6,3,14249,10474,,128,483.29499999999996,,,,,,,144,30,0,,,,,,,,,,
nof,101,7,3,14250,10474,,128,483.29499999999996,,,,,,,144,35,0,,,,,,,,,,
nof,101,8,3,14251,10474,,128,483.29499999999996,,,,,,,144,38,0,,,,,,,,,,
nof,101,9,3,14252,10474,,128,483.29499999999996,,,,,,,144,58,0,,,,,,,,,,
non,101,12,3,14254,10475,6908,256,483.5949999999999,0.1171875,32.0,0,Ab1,pp,8,144,32,8,,,,,,o,,,e,
ped,101,11,0,14255,10475,,256,483.5949999999999,,,,,,,176,64,127,,,,,,,V,,,
nof,101,12,3,14254,10476,,256,483.71299999999985,,,,,,,144,32,0,,,,,,,,,,
non,101,13,3,14256,10476,6909,284,483.71299999999985,0.1171875,32.0,0,F3,pp,8,144,53,8,,,,,,o,,,e,
nof,101,13,3,14256,10477,,284,483.8299999999998,,,,,,,144,53,0,,,,,,,,,,
non,101,14,3,14257,10477,6910,312,483.8299999999998,0.121372767857143,32.0,0,C2,pp+,9,144,36,9,,,,,,o,,,e,
nof,101,14,3,14257,10478,,312,483.9509999999999,,,,,,,144,36,0,,,,,,,,,,
non,101,15,3,14258,10478,6911,341,483.9509999999999,0.1171875,32.0,0,Ab1,pp+,9,144,32,9,,,,,,o,,,e,
nof,101,15,3,14258,10479,,341,484.06799999999987,,,,,,,144,32,0,,,,,,,,,,
non,101,16,3,14259,10479,6912,369,484.06799999999987,0.121372767857143,32.0,0,F3,p-,10,144,53,10,,,,,,o,,,e,
nof,101,16,3,14259,10480,,369,484.18999999999994,,,,,,,144,53,0,,,,,,,,,,
non,101,17,3,14260,10480,6913,398,484.18999999999994,0.1171875,32.0,0,C2,p-,10,144,36,10,,,,,,o,,,e,
nof,101,17,3,14260,10481,,398,484.3069999999999,,,,,,,144,36,0,,,,,,,,,,
non,101,18,3,14261,10481,6914,426,484.3069999999999,0.179966517857143,32.0,1,Ab1,p,11,144,32,11,,,,,,o,,,E 6064,
nof,101,18,3,14261,10482,,426,484.48699999999997,,,,,,,144,32,0,,,,,,,,,,
non,101,19,3,14262,10482,6915,469,484.48699999999997,0.179966517857143,32.0,1,C2,p,11,144,36,11,,,,,,o,,,,
nof,101,19,3,14262,10483,,469,484.6669999999998,,,,,,,144,36,0,,,,,,,,,,
non,101,20,3,14263,10483,6916,512,484.6669999999998,0.1171875,32.0,0,F3,p+,12,144,53,12,,,,,,o,,,,
nof,101,20,3,14263,10484,,512,484.78399999999976,,,,,,,144,53,0,,,,,,,,,,
non,101,21,3,14264,10484,6917,540,484.78399999999976,0.1171875,32.0,0,C2,p+,12,144,36,12,,,,,,o,,,,
ped,101,22,0,14265,10485,,568,484.8119999999998,,,,,,,176,64,0,,,,,,,^,,,
nof,101,21,3,14264,10486,,540,484.90099999999995,,,,,,,144,36,0,,,,,,,,,,
non,101,23,3,14266,10486,6918,568,484.90099999999995,0.121372767857143,32.0,0,F4,mp-,13,144,65,13,,,,,,o,,,,
nof,101,23,3,14266,10487,,568,485.0229999999998,,,,,,,144,65,0,,,,,,,,,,
non,101,24,3,14267,10487,6919,597,485.0229999999998,0.179966517857143,32.0,1,Ab1,mp-,13,144,32,13,,,,,,o,,,,
ped,101,25,0,14268,10488,,597,485.11199999999997,,,,,,,176,64,127,,,,,,,V,,,
nof,101,24,3,14267,10489,,597,485.20299999999986,,,,,,,144,32,0,,,,,,,,,,
non,101,26,3,14269,10489,6920,640,485.20299999999986,0.17578125,32.0,1,C2,mp,14,144,36,14,,,,,,o,,,,
nof,101,26,3,14269,10490,,640,485.3779999999998,,,,,,,144,36,0,,,,,,,,,,
non,101,27,3,14270,10490,6921,682,485.3779999999998,0.359933035714286,16.0,1,F4,mp,14,144,65,14,,,,,,o,,,,
nof,101,27,3,14270,10491,,682,485.73799999999994,,,,,,,144,65,0,,,,,,,,,,
non,101,28,3,14271,10491,6922,768,485.73799999999994,0.355747767857143,8.0,0,Bb2,mp,14,144,46,14,,,,,,o,,,,
non,101,29,1,14272,10491,6922,768,485.73799999999994,1.60714285714286,4.0,1,Eb3,f,20,144,51,20,,,,,,o,,,,
nof,101,28,3,14271,10492,,768,486.09399999999994,,,,,,,144,46,0,,,,,,,,,,
non,101,30,3,14273,10492,6923,853,486.09399999999994,0.355747767857143,8.0,0,E5,mp,14,144,76,14,,,,,,o,,,,
nof,101,30,3,14273,10493,,853,486.44999999999993,,,,,,,144,76,0,,,,,,,,,,
rst,101,31,3,14274,10493,,938,486.44999999999993,,,,<R>,,,176,102,0,,,,,,,,,,
ped,101,,,14275,10494,,1024,486.65999999999997,,,,,,,176,64,0,,,,,,,^,,,
rst,101,32,3,14276,10495,,1024,486.80999999999983,,,,<R>,,,176,102,0,,,,,,,,,,
ped,101,33,0,14277,10496,,1024,486.9599999999999,,,,,,,176,64,127,,,,,,,V,,,
non,101,34,3,14278,10497,6924,1066,486.98599999999976,0.0920758928571429,32.0,0,B3,mp,14,144,59,14,,,,,,o,,,,
nof,101,34,3,14278,10498,,1066,487.07799999999986,,,,,,,144,59,0,,,,,,,,,,
non,101,35,3,14279,10498,6925,1088,487.07799999999986,0.087890625,32.0,0,E6,mp,14,144,88,14,,,,,,o,,,,
nof,101,35,3,14279,10499,,1088,487.16499999999985,,,,,,,144,88,0,,,,,,,,,,
non,101,36,3,14280,10499,6926,1109,487.16499999999985,0.087890625,32.0,0,B2,mp-,13,144,47,13,,,,,,o,,,,
nof,101,36,3,14280,10500,,1109,487.2529999999998,,,,,,,144,47,0,,,,,,,,,,
non,101,37,3,14281,10500,6927,1130,487.2529999999998,0.0920758928571429,32.0,0,E7,mp-,13,144,100,13,,,,,,o,,,,
nof,101,37,3,14281,10501,,1130,487.3449999999999,,,,,,,144,100,0,,,,,,,,,,
non,101,38,3,14282,10501,6928,1152,487.3449999999999,0.133928571428571,32.0,1,B3,p+,12,144,59,12,,,,,,o,,,,
rst,101,39,1,14283,10501,,1152,487.3449999999999,,,,<R>,,,176,102,0,,,,,,,,,,
nof,101,29,1,14272,10502,,768,487.3449999999999,,,,,,,144,51,0,,,,,,,,,,
nof,101,38,3,14282,10503,,1152,487.4789999999999,,,,,,,144,59,0,,,,,,,,,,
non,101,40,3,14284,10503,6929,1184,487.4789999999999,0.133928571428571,32.0,1,A#5,p+,12,144,82,12,,,,,,o,,,,
nof,101,40,3,14284,10504,,1184,487.61299999999994,,,,,,,144,82,0,,,,,,,,,,
non,101,41,3,14285,10504,6930,1216,487.61299999999994,0.087890625,32.0,0,F#2,p,11,144,42,11,,,,,,o,,,,
non,101,42,3,14286,10504,6930,1216,487.61299999999994,0.133928571428571,32.0,0,B2,p,11,144,47,11,,,,,,o,,,,
nof,101,41,3,14285,10505,,1216,487.7009999999999,,,,,,,144,42,0,,,,,,,,,,
non,101,43,3,14287,10505,6931,1237,487.7009999999999,0.179966517857143,16.0,0,D3,p,11,144,50,11,,,,,,o,,,,
nof,101,42,3,14286,10506,,1216,487.74699999999996,,,,,,,144,47,0,,,,,,,,,,
nof,101,43,3,14287,10507,,1237,487.881,,,,,,,144,50,0,,,,,,,,,,
bar,102,0,0,14288,10507,,0,487.881,,,,,,,,,,412,,,,,,,,,
rst,102,1,1,14289,10507,,0,487.881,,,,<R>,,,176,102,0,,,,,,,,,,
non,102,2,3,14290,10507,6932,0,487.881,0.133928571428571,32.0,0,F#2,p-,10,144,42,10,,,,,,o,,,,
nof,102,2,3,14290,10508,,0,488.01499999999976,,,,,,,144,42,0,,,,,,,,,,
non,102,3,1,14291,10508,6933,32,488.01499999999976,0.267857142857143,16.0,0,A#5,p-,10,144,82,10,,,,,,o,,,,
non,102,4,3,14292,10508,6933,32,488.01499999999976,0.133928571428571,32.0,0,B2,p-,10,144,47,10,,,,,,o,,,,
non,102,5,3,14293,10509,6934,64,488.1489999999998,0.133928571428571,32.0,0,F#2,pp+,9,144,42,9,,,,,,o,,,,
non,102,6,3,14294,10509,6934,64,488.1489999999998,0.133928571428571,32.0,0,D3,pp+,9,144,50,9,,,,,,o,,,,
nof,102,4,3,14292,10510,,32,488.2239999999998,,,,,,,144,47,0,,,,,,,,,,
nof,102,5,3,14293,10511,,64,488.2829999999998,,,,,,,144,42,0,,,,,,,,,,
nof,102,6,3,14294,10511,,64,488.2829999999998,,,,,,,144,50,0,,,,,,,,,,
non,102,7,1,14295,10511,6935,96,488.2829999999998,0.133928571428571,32.0,0,E6,pp+,9,144,88,9,,,,,,o,,,,
non,102,8,3,14296,10511,6935,96,488.2829999999998,0.133928571428571,32.0,0,B2,pp+,9,144,47,9,,,,,,o,,,,
nof,102,3,1,14291,10512,,32,488.35799999999983,,,,,,,144,82,0,,,,,,,,,,
