meas,index,voice,loc,tick,sec,dur,rval,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
272,33,3,7972,618,1163.23,32,32.0,C#2,p,11,144,37,11,,,,,
272,32,3,7971,618,1163.322,,,,,,144,35,0,,,,,
272,34,3,7973,640,1163.322,42,16.0,F2,p,11,144,41,11,,,,,
272,33,3,7972,618,1163.364,,,,,,144,37,0,,,,,
272,23,1,7961,426,1163.498,,,,,,144,76,0,,,,,
272,34,3,7973,640,1163.498,,,,,,144,41,0,,,,,
272,35,0,7974,682,1163.498,,,,,,176,64,0,,,,,^
272,36,1,7975,682,1163.498,86,8.0,E5,mf,17,144,76,17,,,,,
272,37,1,7976,682,1163.498,128,8.0,G#5,mf,17,144,80,17,,,,,
272,38,1,7977,682,1163.498,128,8.0,A5,mf,17,144,81,17,,,,,
272,39,3,7978,682,1163.498,86,8.0,C3,mf,17,144,48,17,,,,,
272,40,3,7979,682,1163.498,128,8.0,F#3,mf,17,144,54,17,,,,,
272,36,1,7975,682,1163.858,,,,,,144,76,0,,,,,
272,39,3,7978,682,1163.858,,,,,,144,48,0,,,,,
272,41,1,7980,768,1163.858,256,4.0,A#3,pp,8,144,58,8,,,,,
272,42,1,7981,768,1163.858,256,4.0,G#4,pp,8,144,68,8,,,,,
272,43,1,7982,768,1163.858,256,4.0,C7,pp,8,144,96,8,,,,,
272,44,1,7983,768,1163.858,256,4.0,E7,pp,8,144,100,8,,,,,
272,24,1,7962,426,1164.034,,,,,,144,80,0,,,,,
272,37,1,7976,682,1164.034,,,,,,144,80,0,,,,,
272,38,1,7977,682,1164.034,,,,,,144,81,0,,,,,
272,40,3,7979,682,1164.034,,,,,,144,54,0,,,,,
272,46,3,7985,853,1164.214,21,32.0,F#2,pp,8,144,42,8,,,,,
272,46,3,7985,853,1164.302,,,,,,144,42,0,,,,,
272,47,3,7986,874,1164.302,22,32.0,G#5,pp+,9,144,80,9,,,,,
272,47,3,7986,874,1164.394,,,,,,144,80,0,,,,,
272,48,3,7987,896,1164.394,21,32.0,A5,p,11,144,81,11,,,,,
272,48,3,7987,896,1164.482,,,,,,144,81,0,,,,,
272,49,3,7988,917,1164.482,21,32.0,C2,p+,12,144,36,12,,,,,
272,49,3,7988,917,1164.569,,,,,,144,36,0,,,,,
272,50,3,7989,938,1164.569,22,32.0,E4,mp,14,144,64,14,,,,,
272,50,3,7989,938,1164.661,,,,,,144,64,0,,,,,
272,51,3,7990,960,1164.661,21,32.0,F#2,mf-,16,144,42,16,,,,,
272,42,1,7981,768,1164.749,,,,,,144,68,0,,,,,
272,51,3,7990,960,1164.749,,,,,,144,42,0,,,,,
272,52,3,7991,981,1164.749,43,16.0,G#4,mf,17,144,68,17,,,,,
272,54,1,7992,1024,1164.929,32,32.0,E6,pp,8,144,88,8,,,,,
272,53,0,7994,1024,1164.929,,,,,,176,64,127,,,,,V
272,41,1,7980,768,1164.929,,,,,,144,58,0,,,,,
272,43,1,7982,768,1164.929,,,,,,144,96,0,,,,,
272,44,1,7983,768,1164.929,,,,,,144,100,0,,,,,
272,52,3,7991,981,1164.929,,,,,,144,68,0,,,,,
272,54,1,7992,1024,1165.063,,,,,,144,88,0,,,,,
272,56,1,7995,1056,1165.063,32,32.0,G#3,pp+,9,144,56,9,,,,,
272,56,1,7995,1056,1165.197,,,,,,144,56,0,,,,,
272,57,1,7996,1088,1165.197,48,32.0,A#2,p-,10,144,46,10,,,,,
272,57,1,7996,1088,1165.398,,,,,,144,46,0,,,,,
272,58,1,7997,1136,1165.398,48,32.0,C6,p,11,144,84,11,,,,,
272,58,1,7997,1136,1165.599,,,,,,144,84,0,,,,,
272,59,1,7998,1184,1165.599,32,32.0,G#3,p+,12,144,56,12,,,,,
272,59,1,7998,1184,1165.733,,,,,,144,56,0,,,,,
272,60,1,7999,1216,1165.733,32,32.0,A#2,mp-,13,144,46,13,,,,,
272,61,0,8000,1248,1165.784,,,,,,176,64,0,,,,,^
272,60,1,7999,1216,1165.867,,,,,,144,46,0,,,,,
272,62,1,8001,1248,1165.867,32,32.0,C6,mp,14,144,84,14,,,,,
272,62,1,8001,1248,1166.001,,,,,,144,84,0,,,,,
273,0,0,8002,0,1166.001,,,,,,,,,273,,,,
273,2,1,8003,0,1166.001,256,4.0,A4,mf,17,144,69,17,,,,,
273,4,3,8005,0,1166.001,32,32.0,C#1,mf,17,144,25,17,,,,,
273,1,0,8007,0,1166.084,,,,,,176,64,127,,,,,V
273,4,3,8005,0,1166.135,,,,,,144,25,0,,,,,
273,6,3,8008,32,1166.135,32,32.0,A3,mf-,16,144,57,16,,,,,
273,6,3,8008,32,1166.269,,,,,,144,57,0,,,,,
273,7,3,8009,64,1166.269,21,32.0,B0,mp,14,144,23,14,,,,,
273,7,3,8009,64,1166.357,,,,,,144,23,0,,,,,
273,8,3,8010,85,1166.357,21,32.0,F2,mp-,13,144,41,13,,,,,
273,8,3,8010,85,1166.444,,,,,,144,41,0,,,,,
273,9,3,8011,106,1166.444,22,32.0,B0,mp-,13,144,23,13,,,,,
273,10,3,8012,106,1166.444,32,32.0,C#1,mp-,13,144,25,13,,,,,
273,9,3,8011,106,1166.536,,,,,,144,23,0,,,,,
273,11,3,8013,128,1166.536,21,32.0,F1,p+,12,144,29,12,,,,,
273,10,3,8012,106,1166.578,,,,,,144,25,0,,,,,
273,11,3,8013,128,1166.624,,,,,,144,29,0,,,,,
273,12,3,8014,149,1166.624,21,32.0,B0,p,11,144,23,11,,,,,
273,12,3,8014,149,1166.712,,,,,,144,23,0,,,,,
273,13,3,8015,170,1166.712,22,32.0,A2,p-,10,144,45,10,,,,,
273,13,3,8015,170,1166.804,,,,,,144,45,0,,,,,
273,14,3,8016,192,1166.804,21,32.0,F1,pp+,9,144,29,9,,,,,
273,14,3,8016,192,1166.892,,,,,,144,29,0,,,,,
273,15,3,8017,213,1166.892,43,16.0,B0,pp,8,144,23,8,,,,,
273,2,1,8003,0,1167.072,,,,,,144,69,0,,,,,
273,17,3,8019,256,1167.072,256,4.0,B0,,,,,,,,,,
273,19,3,8021,512,1168.144,170,4.0,B0,,,,,,,,,,
273,15,3,8017,213,1168.855,,,,,,144,23,0,,,,,
273,20,0,8022,682,1168.855,,,,,,176,64,0,,,,,^
273,21,3,8023,682,1168.855,86,8.0,B0,p,11,144,23,11,,,,,
273,22,3,8024,682,1168.855,128,8.0,C#1,p,11,144,25,11,,,,,
273,23,3,8025,682,1168.855,128,8.0,F1,p,11,144,29,11,,,,,
273,24,3,8026,682,1168.855,128,8.0,A2,p,11,144,45,11,,,,,
273,25,1,8027,704,1168.947,21,32.0,E4,ppp,5,144,64,5,,,,,
273,25,1,8027,704,1169.035,,,,,,144,64,0,,,,,
273,26,1,8028,725,1169.035,21,32.0,F#5,ppp,5,144,78,5,,,,,
273,26,1,8028,725,1169.123,,,,,,144,78,0,,,,,
273,27,1,8029,746,1169.123,22,32.0,C5,ppp,5,144,72,5,,,,,
273,21,3,8023,682,1169.215,,,,,,144,23,0,,,,,
273,27,1,8029,746,1169.215,,,,,,144,72,0,,,,,
273,28,1,8030,768,1169.215,38,32.0,G#6,pp,8,144,92,8,,,,,
273,30,3,8032,768,1169.215,256,4.0,D#4,p,11,144,63,11,,,,,
273,31,3,8033,768,1169.215,256,4.0,F5,p,11,144,77,11,,,,,
273,28,1,8030,768,1169.374,,,,,,144,92,0,,,,,
273,34,1,8035,806,1169.374,26,32.0,E5,pp+,9,144,76,9,,,,,
273,33,0,8036,806,1169.374,,,,,,176,64,127,,,,,V
273,22,3,8024,682,1169.391,,,,,,144,25,0,,,,,
273,23,3,8025,682,1169.391,,,,,,144,29,0,,,,,
273,24,3,8026,682,1169.391,,,,,,144,45,0,,,,,
273,34,1,8035,806,1169.483,,,,,,144,76,0,,,,,
273,35,1,8037,832,1169.483,38,32.0,G#6,pp+,9,144,92,9,,,,,
273,35,1,8037,832,1169.642,,,,,,144,92,0,,,,,
273,36,1,8038,870,1169.642,26,32.0,E4,p-,10,144,64,10,,,,,
273,36,1,8038,870,1169.751,,,,,,144,64,0,,,,,
273,37,1,8039,896,1169.751,12,64.0,C6,p-,10,144,84,10,,,,,
273,37,1,8039,896,1169.801,,,,,,144,84,0,,,,,
273,38,1,8040,908,1169.801,13,64.0,D7,p-,10,144,98,10,,,,,
273,38,1,8040,908,1169.855,,,,,,144,98,0,,,,,
273,39,1,8041,921,1169.855,13,64.0,C6,p-,10,144,84,10,,,,,
273,39,1,8041,921,1169.91,,,,,,144,84,0,,,,,
273,40,1,8042,934,1169.91,13,64.0,D7,p,11,144,98,11,,,,,
273,40,1,8042,934,1169.964,,,,,,144,98,0,,,,,
273,41,1,8043,947,1169.964,13,64.0,C6,p,11,144,84,11,,,,,
273,41,1,8043,947,1170.019,,,,,,144,84,0,,,,,
273,42,1,8044,960,1170.019,12,64.0,C#5,p,11,144,73,11,,,,,
273,42,1,8044,960,1170.069,,,,,,144,73,0,,,,,
273,43,1,8045,972,1170.069,26,32.0,G#6,p,11,144,92,11,,,,,
273,43,1,8045,972,1170.178,,,,,,144,92,0,,,,,
273,44,1,8046,998,1170.178,26,32.0,E4,p+,12,144,64,12,,,,,
273,30,3,8032,768,1170.286,,,,,,144,63,0,,,,,
273,31,3,8033,768,1170.286,,,,,,144,77,0,,,,,
273,44,1,8046,998,1170.286,,,,,,144,64,0,,,,,
273,45,1,8047,1024,1170.286,25,32.0,D7,p+,12,144,98,12,,,,,
273,45,1,8047,1024,1170.391,,,,,,144,98,0,,,,,
273,49,1,8051,1049,1170.391,26,32.0,C6,p+,12,144,84,12,,,,,
273,49,1,8051,1049,1170.5,,,,,,144,84,0,,,,,
273,50,1,8052,1075,1170.5,25,32.0,D7,p+,12,144,98,12,,,,,
273,50,1,8052,1075,1170.605,,,,,,144,98,0,,,,,
273,51,1,8053,1100,1170.605,52,16.0,C6,p+,12,144,84,12,,,,,
273,51,1,8053,1100,1170.822,,,,,,144,84,0,,,,,
273,52,0,8054,1152,1170.822,,,,,,176,64,0,,,,,^
273,53,1,8055,1152,1170.822,128,8.0,E4,ff,22,144,64,22,,,,,
273,54,1,8056,1152,1170.822,128,8.0,G#4,ff,22,144,68,22,,,,,
273,55,1,8057,1152,1170.822,128,8.0,A4,ff,22,144,69,22,,,,,
273,56,2,8058,1152,1170.822,128,8.0,G#3,mp,14,144,56,14,,,,,
273,57,2,8059,1152,1170.822,128,8.0,C4,mp,14,144,60,14,,,,,
273,58,3,8060,1152,1170.822,128,8.0,C1,ff,22,144,24,22,,,,,
273,59,3,8061,1152,1170.822,128,8.0,F#1,ff,22,144,30,22,,,,,
273,60,4,8062,1152,1170.822,128,8.0,B0,pp,8,144,23,8,,,,,
273,61,4,8063,1152,1170.822,128,8.0,C#1,pp,8,144,25,8,,,,,
273,62,4,8064,1152,1170.822,128,8.0,F1,pp,8,144,29,8,,,,,
273,53,1,8055,1152,1171.358,,,,,,144,64,0,,,,,
273,54,1,8056,1152,1171.358,,,,,,144,68,0,,,,,
273,55,1,8057,1152,1171.358,,,,,,144,69,0,,,,,
273,56,2,8058,1152,1171.358,,,,,,144,56,0,,,,,
273,57,2,8059,1152,1171.358,,,,,,144,60,0,,,,,
273,58,3,8060,1152,1171.358,,,,,,144,24,0,,,,,
273,59,3,8061,1152,1171.358,,,,,,144,30,0,,,,,
273,60,4,8062,1152,1171.358,,,,,,144,23,0,,,,,
273,61,4,8063,1152,1171.358,,,,,,144,25,0,,,,,
273,62,4,8064,1152,1171.358,,,,,,144,29,0,,,,,
274,0,0,8065,0,1171.358,,,,,,,,,274,,,,
274,3,0,8068,0,1171.358,,,,,,,,,,5999,,,
274,4,1,8069,384,1172.965,21,32.0,E4,ppp,5,144,64,5,,,,,
274,4,1,8069,384,1173.053,,,,,,144,64,0,,,,,
274,5,1,8070,405,1173.053,21,32.0,F#5,ppp+,6,144,78,6,,,,,
274,5,1,8070,405,1173.141,,,,,,144,78,0,,,,,
274,6,1,8071,426,1173.141,22,32.0,C5,ppp+,6,144,72,6,,,,,
274,6,1,8071,426,1173.233,,,,,,144,72,0,,,,,
274,7,1,8072,448,1173.233,21,32.0,F#5,pp-,7,144,78,7,,,,,
274,7,1,8072,448,1173.321,,,,,,144,78,0,,,,,
274,8,1,8073,469,1173.321,21,32.0,C5,pp,8,144,72,8,,,,,
274,8,1,8073,469,1173.409,,,,,,144,72,0,,,,,
274,9,1,8074,490,1173.409,22,32.0,F#5,pp,8,144,78,8,,,,,
274,9,1,8074,490,1173.501,,,,,,144,78,0,,,,,
274,10,1,8075,512,1173.501,42,16.0,F5,pp+,9,144,77,9,,,,,
274,10,1,8075,512,1173.677,,,,,,144,77,0,,,,,
274,12,1,8077,554,1173.677,86,8.0,G#4,pp+,9,144,68,9,,,,,
274,12,1,8077,554,1174.036,,,,,,144,68,0,,,,,
274,13,1,8078,640,1174.036,384,4.0,A#2,pp,8,144,46,8,,,,,
274,14,1,8079,640,1174.036,256,4.0,G#3,pp,8,144,56,8,,,,,
274,15,1,8080,640,1174.036,256,4.0,C4,pp,8,144,60,8,,,,,
274,16,3,8081,640,1174.036,384,4.0,B0,pp,8,144,23,8,,,,,
274,17,3,8082,640,1174.036,256,4.0,C#1,pp,8,144,25,8,,,,,
274,18,3,8083,640,1174.036,256,4.0,F1,pp,8,144,29,8,,,,,
274,14,1,8079,640,1175.108,,,,,,144,56,0,,,,,
274,15,1,8080,640,1175.108,,,,,,144,60,0,,,,,
274,17,3,8082,640,1175.108,,,,,,144,25,0,,,,,
274,18,3,8083,640,1175.108,,,,,,144,29,0,,,,,
274,13,1,8078,640,1175.644,,,,,,144,46,0,,,,,
274,16,3,8081,640,1175.644,,,,,,144,23,0,,,,,
274,19,1,8084,1024,1175.644,128,8.0,A#2,p,11,144,46,11,,,,,
274,20,1,8085,1024,1175.644,128,8.0,G#3,p,11,144,56,11,,,,,
274,21,1,8086,1024,1175.644,128,8.0,C4,p,11,144,60,11,,,,,
274,22,3,8087,1024,1175.644,128,8.0,B0,ppp,5,144,23,5,,,,,
274,23,3,8088,1024,1175.644,128,8.0,C#1,ppp,5,144,25,5,,,,,
274,24,3,8089,1024,1175.644,128,8.0,F1,ppp,5,144,29,5,,,,,
274,19,1,8084,1024,1176.179,,,,,,144,46,0,,,,,
274,20,1,8085,1024,1176.179,,,,,,144,56,0,,,,,
274,21,1,8086,1024,1176.179,,,,,,144,60,0,,,,,
274,22,3,8087,1024,1176.179,,,,,,144,23,0,,,,,
274,23,3,8088,1024,1176.179,,,,,,144,25,0,,,,,
274,24,3,8089,1024,1176.179,,,,,,144,29,0,,,,,
274,26,3,8091,1152,1176.179,21,32.0,C3,pp,8,144,48,8,,,,,
274,26,3,8091,1152,1176.267,,,,,,144,48,0,,,,,
274,27,3,8092,1173,1176.267,21,32.0,E3,pp,8,144,52,8,,,,,
274,27,3,8092,1173,1176.355,,,,,,144,52,0,,,,,
274,28,3,8093,1194,1176.355,22,32.0,D2,pp-,7,144,38,7,,,,,
274,28,3,8093,1194,1176.447,,,,,,144,38,0,,,,,
274,29,3,8094,1216,1176.447,21,32.0,E3,pp-,7,144,52,7,,,,,
274,29,3,8094,1216,1176.535,,,,,,144,52,0,,,,,
274,30,3,8095,1237,1176.535,21,32.0,D2,ppp+,6,144,38,6,,,,,
274,30,3,8095,1237,1176.623,,,,,,144,38,0,,,,,
274,31,3,8096,1258,1176.623,22,32.0,E4,ppp+,6,144,64,6,,,,,
274,31,3,8096,1258,1176.715,,,,,,144,64,0,,,,,
275,0,0,8097,0,1176.715,,,,,,,,,275,,,,
275,1,1,8098,0,1176.715,224,8.0,G#5,f,20,144,80,20,,,,,
275,2,3,8099,0,1176.715,64,16.0,G#1,ppp,5,144,32,5,,,,,
275,2,3,8099,0,1176.983,,,,,,144,32,0,,,,,
275,3,3,8100,64,1176.983,192,8.0,G#1,ppp-,4,144,32,4,,,,,
275,4,3,8101,64,1176.983,128,8.0,C#2,ppp-,4,144,37,4,,,,,
275,4,3,8101,64,1177.519,,,,,,144,37,0,,,,,
275,1,1,8098,0,1177.653,,,,,,144,80,0,,,,,
275,5,1,8102,224,1177.653,32,32.0,C3,mf,17,144,48,17,,,,,
275,6,1,8103,224,1177.653,32,32.0,G3,mf,17,144,55,17,,,,,
275,7,1,8104,224,1177.653,32,32.0,B3,mf,17,144,59,17,,,,,
275,3,3,8100,64,1177.786,,,,,,144,32,0,,,,,
275,5,1,8102,224,1177.786,,,,,,144,48,0,,,,,
275,6,1,8103,224,1177.786,,,,,,144,55,0,,,,,
275,7,1,8104,224,1177.786,,,,,,144,59,0,,,,,
275,8,1,8105,256,1177.786,38,32.0,G#5,pp,8,144,80,8,,,,,
275,9,1,8106,256,1177.786,32,32.0,A6,mf,17,144,93,17,,,,,
275,10,3,8107,256,1177.786,64,16.0,G#1,f,20,144,32,20,,,,,
275,11,3,8108,256,1177.786,64,16.0,C#2,ppp-,4,144,37,4,,,,,
275,12,3,8109,256,1177.786,64,16.0,F#2,ppp-,4,144,42,4,,,,,
275,9,1,8106,256,1177.92,,,,,,144,93,0,,,,,
275,8,1,8105,256,1177.946,,,,,,144,80,0,,,,,
275,13,1,8110,294,1177.946,38,32.0,E2,pp,8,144,40,8,,,,,
275,10,3,8107,256,1178.054,,,,,,144,32,0,,,,,
275,11,3,8108,256,1178.054,,,,,,144,37,0,,,,,
275,14,3,8111,320,1178.054,192,8.0,F#2,,,,,,,,,,
275,13,1,8110,294,1178.105,,,,,,144,40,0,,,,,
275,15,1,8112,332,1178.105,26,32.0,C5,pp+,9,144,72,9,,,,,
275,15,1,8112,332,1178.213,,,,,,144,72,0,,,,,
275,16,1,8113,358,1178.213,26,32.0,D6,p-,10,144,86,10,,,,,
